PDT	PRP$	40
PDT	NNP	1
PDT	JJ	1
PDT	DT	453
VBD|VBP	IN	1
,	PDT	14
,	CC	6061
,	NNP	8527
,	,	1
,	WP$	146
,	VBN	1383
,	WP	818
,	RBR	53
,	CD	1411
,	RP	5
,	VBG|JJ	1
,	JJ	2751
,	PRP	2714
,	TO	617
,	EX	173
,	RB	3611
,	WRB	551
,	FW	23
,	WDT	2383
,	VBP	579
,	VBZ	2069
,	JJR	115
,	NNPS	67
,	(	20
,	UH	25
,	$	144
,	``	885
,	:	5
,	JJS	63
,	LS	3
,	VBN|JJ	2
,	VB	242
,	MD	671
,	NN	3202
,	NNS	1718
,	DT	8930
,	VBD	3541
,	''	3858
,	RBS	23
,	IN	5723
,	PRP$	268
,	VBG	2930
NN|NNS	.	1
NN|NNS	,	1
NN|NNS	NN	5
NN|NNS	NNS	4
NN|NNS	IN	1
WP$	$	4
WP$	RB	1
WP$	``	1
WP$	NNP	14
WP$	VBN	1
WP$	JJS	2
WP$	CD	5
WP$	JJR	1
WP$	JJ	45
WP$	NN	90
WP$	NNS	76
WP$	VBG	3
RBR	CC	47
RBR	``	6
RBR	:	17
RBR	,	151
RBR	VBN	51
RBR	RBR	1
RBR	CD	1
RBR	IN|RB	4
RBR	RP	1
RBR	VB	34
RBR	.	291
RBR	MD	6
RBR	JJ	754
RBR	NNS	1
RBR	PRP	8
RBR	NN	12
RBR	VBD	18
RBR	DT	210
RBR	TO	42
RBR	WRB	3
RBR	RB	168
RBR	IN	542
RBR	VBP	2
RBR	JJR	1
RBR	VBZ	8
RBR	)	1
RBR	(	2
RBR	VBG	11
CD	CC	827
CD	NNP	677
CD	,	4751
CD	WP$	1
CD	VBN	150
CD	WP	12
CD	RBR	10
CD	CD	9684
CD	RP	1
CD	JJ	1813
CD	PRP	37
CD	TO	1850
CD	WRB	35
CD	RB	225
CD	FW	3
CD	WDT	37
CD	VBP	59
CD	JJR	104
CD	VBZ	128
CD	NNPS	44
CD	(	93
CD	POS	37
CD	$	4
CD	``	34
CD	:	402
CD	JJS	41
CD	IN|RB	1
CD	VB	3
CD	.	3586
CD	MD	102
CD	NN	10060
CD	NNS	7705
CD	VBD	312
CD	DT	1442
