PDT	<DEFAULT>	0.000122564039710749
PDT	PRP$	0.0778894472361809
PDT	NNP	0.00379810021263812
PDT	JJ	0.00379810021263812
PDT	DT	0.917085427135678
CC	<DEFAULT>	0
CC	PDT	0.00050497203231821
CC	CC	0.000310752019888129
CC	NNP	0.163144810441268
CC	,	0.0076911124922312
CC	WP$	0.000271908017402113
CC	VBN	0.0137119328775637
CC	WP	0.00233064014916097
CC	RBR	0.00260254816656308
CC	CD	0.0426895587321318
CC	RP	0.00014663776064402
CC	JJ	0.108413610938471
CC	PRP	0.0381448104412679
CC	TO	0.00714729645742697
CC	EX	0.00334058421379739
CC	WRB	0.0040786202610317
CC	RB	0.0521674953387197
CC	FW	0.000107402651411673
CC	WDT	0.00100994406463642
CC	VBP	0.012119328775637
CC	VBZ	0.0226848974518334
CC	JJR	0.00994406463642014
CC	NNPS	0.0028744561839652
CC	(	0.000310752019888129
CC	UH	0.000107402651411673
CC	$	0.01930546923555
CC	``	0.00594313238036047
CC	:	0.000427284027346178
CC	JJS	0.00205873213175886
CC	LS	0.000107402651411673
CC	VB	0.0332504661280298
CC	MD	0.0107209446861405
CC	NNS	0.0701911124922312
CC	NN	0.118279987569919
CC	DT	0.113541019266625
CC	VBD	0.0380282784338098
CC	#	0.000185692908071038
CC	RBS	0.000893412057178372
CC	IN	0.0531385954008701
CC	PRP$	0.0170525170913611
CC	)	0.00014663776064402
CC	VBG	0.0210534493474208
NNP	<DEFAULT>	7.46662418987128e-06
NNP	PDT	1.36215931999052e-05
NNP	CC	0.04176331796868
NNP	NNP	0.37875695640487
NNP	,	0.139586050354914
NNP	WP$	1.36215931999052e-05
NNP	VBN	0.000766573416826784
NNP	WP	0.00054755244059056
NNP	RBR	0.000348442462193993
NNP	CD	0.019373400897986
NNP	RP	3.40171413157231e-05
NNP	JJ	0.00837257459157566
NNP	PRP	0.00085617290710524
NNP	TO	0.0074765796887911
NNP	EX	3.40171413157231e-05
NNP	WRB	0.000567463438430217
NNP	RB	0.00904954851812399
NNP	FW	0.00042808645355262
NNP	WDT	0.000955727896303523
NNP	VBP	0.00394237757225203
NNP	JJR	0.000109510488118112
NNP	VBZ	0.0376317859169512
NNP	NNPS	0.0150726253646201
NNP	(	0.00373331209493564
