#	<DEFAULT>	0
#	#	1
$	<DEFAULT>	2.7149649224903e-09
$	$	0.974452554744526
$	A$	0.0040271834885477
$	C$	0.0100679587213692
$	HK$	0.00113264535615404
$	M$	0.00113264535615404
$	NZ$	0.000251698968034231
$	S$	0.000377548452051347
$	US$	0.00880946388119809
''	<DEFAULT>	0
''	'	0.0182711693548387
''	''	0.981728830645161
(	<DEFAULT>	0
(	(	0.854140914709518
(	{	0.145859085290482
)	<DEFAULT>	0
)	)	0.854001221747098
)	}	0.145998778252902
,	<DEFAULT>	1.21386835073993e-09
,	,	0.999943727490996
,	2	2.40715735175269e-05
,	section	2.40715735175269e-05
,	underwriters	2.40715735175269e-05
.	<DEFAULT>	0
.	!	0.0015846014028383
.	.	0.988185398364132
.	?	0.0102300002330296
:	<DEFAULT>	0
:	'	0.000722021660649819
:	-	0.0144404332129964
:	--	0.424729241877256
:	...	0.0402527075812274
:	:	0.275992779783393
:	;	0.244043321299639
CC	<DEFAULT>	3.32809905445178e-09
CC	&	0.0430944763520025
CC	'N	6.62595312963018e-05
CC	'n'	0.000183560551316581
CC	AND	0.000424006475735266
CC	And	0.0224337971707204
CC	Both	0.000183560551316581
CC	But	0.073237482172455
CC	Either	0.000105835918295804
CC	Neither	0.000385460432486605
CC	Nor	0.000655282735227229
CC	Or	0.00119492734070848
CC	Plus	6.62595312963018e-05
CC	So	0.000231276259491963
CC	Yet	0.0012720194272058
CC	and	0.671433527348418
CC	and\/or	0.000105835918295804
CC	both	0.00104074316771383
CC	but	0.0685734109393671
CC	either	0.00196584820568169
CC	et	6.62595312963018e-05
CC	less	0.00073237482172455
CC	minus	0.000231276259491963
CC	neither	0.000616736691978568
CC	nor	0.00223567050842231
CC	one	6.62595312963018e-05
CC	or	0.106040164977065
CC	plus	0.00177311798943838
CC	so	0.000222245785090059
CC	times	0.000222245785090059
CC	v.	0.000269822302740624
CC	versus	0.000144792588382605
CC	vs.	0.000346914389237945
CC	whether	0.000231276259491963
CC	yet	0.000462552518983926
CD	<DEFAULT>	1.92176523707453e-06
CD	'30s	1.20393973500959e-05
CD	'40s	1.20393973500959e-05
CD	'50s	1.20393973500959e-05
CD	'60s	1.20393973500959e-05
CD	'68	1.20393973500959e-05
CD	'70s	1.20393973500959e-05
CD	'71	1.20393973500959e-05
CD	'80s	3.27034326323266e-05
CD	'82	1.20393973500959e-05
CD	'86	5.56058672614513e-05
CD	'87	7.94122044408893e-05
CD	-0.06	1.20393973500959e-05
CD	.125	1.20393973500959e-05
CD	.23	1.20393973500959e-05
CD	.270	1.20393973500959e-05
CD	.50	1.20393973500959e-05
CD	.9.82	1.20393973500959e-05
CD	0	1.20393973500959e-05
CD	0.0002	1.20393973500959e-05
CD	0.0003	1.20393973500959e-05
CD	0.0015	1.20393973500959e-05
CD	0.0018	1.20393973500959e-05
CD	0.0047	1.20393973500959e-05
CD	0.0055	1.20393973500959e-05
CD	0.0075	1.20393973500959e-05
CD	0.0085	1.20393973500959e-05
CD	0.01	0.000176220325755859
CD	0.0100	1.20393973500959e-05
CD	0.0108	3.27034326323266e-05
CD	0.0115	1.20393973500959e-05
CD	0.0182	1.20393973500959e-05
CD	0.02	3.27034326323266e-05
CD	0.025	1.20393973500959e-05
CD	0.03	3.27034326323266e-05
CD	0.0343	1.20393973500959e-05
CD	0.05	0.000151045993505022
CD	0.07	1.20393973500959e-05
CD	0.1	0.000402789316013393
CD	0.10	7.94122044408893e-05
CD	0.11	1.20393973500959e-05
CD	0.12	5.56058672614513e-05
CD	0.13	7.94122044408893e-05
CD	0.15	3.27034326323266e-05
CD	0.16	1.20393973500959e-05
CD	0.17	1.20393973500959e-05
CD	0.18	1.20393973500959e-05
CD	0.19	7.94122044408893e-05
CD	0.2	0.000755229967525111
CD	0.20	3.27034326323266e-05
CD	0.23	1.20393973500959e-05
CD	0.24	5.56058672614513e-05
CD	0.25	0.000276917654759208
CD	0.26	1.20393973500959e-05
CD	0.27	1.20393973500959e-05
CD	0.272	1.20393973500959e-05
CD	0.28	5.56058672614513e-05
CD	0.3	0.00042796364826423
CD	0.30	1.20393973500959e-05
CD	0.31	3.27034326323266e-05
